"RelativePath","TopLevel","Extension","Bytes","Category","GraphPolicy","Reason"
"mobile/lib/providers/search/search_filter.provider.dart","mobile",".dart","1348","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/search/search_input_focus.provider.dart","mobile",".dart","169","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/search/search_page_state.provider.dart","mobile",".dart","1165","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/secure_storage.provider.dart","mobile",".dart","283","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/server_info.provider.dart","mobile",".dart","4452","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/shared_link.provider.dart","mobile",".dart","896","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/sync_status.provider.dart","mobile",".dart","4422","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/tab.provider.dart","mobile",".dart","207","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/theme.provider.dart","mobile",".dart","790","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/timeline/multiselect.provider.dart","mobile",".dart","5481","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/upload_profile_image.provider.dart","mobile",".dart","2868","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/user.provider.dart","mobile",".dart","949","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/providers/websocket.provider.dart","mobile",".dart","7840","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/activity_api.repository.dart","mobile",".dart","1854","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/api.repository.dart","mobile",".dart","274","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/asset_api.repository.dart","mobile",".dart","4498","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/asset_media.repository.dart","mobile",".dart","7679","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/auth.repository.dart","mobile",".dart","1405","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/auth_api.repository.dart","mobile",".dart","1972","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/biometric.repository.dart","mobile",".dart","1016","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/download.repository.dart","mobile",".dart","4591","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/drift_album_api_repository.dart","mobile",".dart","3938","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/file_media.repository.dart","mobile",".dart","1612","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/folder_api.repository.dart","mobile",".dart","1288","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/gcast.repository.dart","mobile",".dart","1897","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/network.repository.dart","mobile",".dart","919","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/partner_api.repository.dart","mobile",".dart","1398","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/permission.repository.dart","mobile",".dart","1939","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/person_api.repository.dart","mobile",".dart","1223","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/secure_storage.repository.dart","mobile",".dart","652","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/sessions_api.repository.dart","mobile",".dart","1067","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/share_handler.repository.dart","mobile",".dart","1584","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/upload.repository.dart","mobile",".dart","7015","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/repositories/widget.repository.dart","mobile",".dart","707","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/app_navigation_observer.dart","mobile",".dart","1783","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/auth_guard.dart","mobile",".dart","2762","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/custom_transition_builders.dart","mobile",".dart","867","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/duplicate_guard.dart","mobile",".dart","582","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/locked_guard.dart","mobile",".dart","2642","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/router.dart","mobile",".dart","12234","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/routing/router.gr.dart","mobile",".dart","47349","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/services/action.service.dart","mobile",".dart","11545","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/activity.service.dart","mobile",".dart","2438","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/api.service.dart","mobile",".dart","6660","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/app_settings.service.dart","mobile",".dart","921","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/auth.service.dart","mobile",".dart","6852","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/background_upload.service.dart","mobile",".dart","14917","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/cleanup.service.dart","mobile",".dart","2450","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/deep_link.service.dart","mobile",".dart","5285","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/download.service.dart","mobile",".dart","4956","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/folder.service.dart","mobile",".dart","3842","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/foreground_upload.service.dart","mobile",".dart","16655","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/gcast.service.dart","mobile",".dart","7570","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/immich_logger.service.dart","mobile",".dart","1870","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/local_auth.service.dart","mobile",".dart","644","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/localization.service.dart","mobile",".dart","1091","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/map.service.dart","mobile",".dart","1335","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/network.service.dart","mobile",".dart","1315","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/oauth.service.dart","mobile",".dart","1592","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/person.service.dart","mobile",".dart","1033","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/search.service.dart","mobile",".dart","1803","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/secure_storage.service.dart","mobile",".dart","713","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/server_info.service.dart","mobile",".dart","2005","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/share_intent_service.dart","mobile",".dart","651","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/shared_link.service.dart","mobile",".dart","3549","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/services/widget.service.dart","mobile",".dart","1489","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/theme/color_scheme.dart","mobile",".dart","2884","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/theme/dynamic_theme.dart","mobile",".dart","1414","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/theme/theme_data.dart","mobile",".dart","6541","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/action_button.utils.dart","mobile",".dart","14907","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/album_filter.utils.dart","mobile",".dart","769","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/async_mutex.dart","mobile",".dart","628","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/bootstrap.dart","mobile",".dart","2998","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/bytes_units.dart","mobile",".dart","698","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/cache/custom_image_cache.dart","mobile",".dart","2427","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/cache/widgets_binding.dart","mobile",".dart","242","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/datetime_helpers.dart","mobile",".dart","574","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/debounce.dart","mobile",".dart","2722","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/debug_print.dart","mobile",".dart","165","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/diff.dart","mobile",".dart","2445","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/draggable_scroll_controller.dart","mobile",".dart","1076","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/editor.utils.dart","mobile",".dart","2213","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/hash.dart","mobile",".dart","343","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/hooks/app_settings_update_hook.dart","mobile",".dart","544","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/hooks/blurhash_hook.dart","mobile",".dart","482","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/hooks/crop_controller_hook.dart","mobile",".dart","337","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/hooks/timer_hook.dart","mobile",".dart","940","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/image_converter.dart","mobile",".dart","1038","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/image_url_builder.dart","mobile",".dart","929","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/isolate.dart","mobile",".dart","2770","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/licenses.dart","mobile",".dart","2652","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/map_utils.dart","mobile",".dart","4190","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/matrix.utils.dart","mobile",".dart","1273","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/migration.dart","mobile",".dart","11352","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/openapi_patching.dart","mobile",".dart","2935","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/option.dart","mobile",".dart","1253","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/people.utils.dart","mobile",".dart","1951","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/provider_utils.dart","mobile",".dart","980","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/semver.dart","mobile",".dart","2123","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/timezone.dart","mobile",".dart","1229","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/upload_speed_calculator.dart","mobile",".dart","5838","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/url_helper.dart","mobile",".dart","3690","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/user_agent.dart","mobile",".dart","414","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/utils/version_compatibility.dart","mobile",".dart","452","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/activities/comment_bubble.dart","mobile",".dart","5897","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/activities/dismissible_activity.dart","mobile",".dart","1977","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/album/album_action_filled_button.dart","mobile",".dart","1113","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/album/remote_album_shared_user_icons.dart","mobile",".dart","1650","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_grid/delete_dialog.dart","mobile",".dart","2380","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_grid/permanent_delete_dialog.dart","mobile",".dart","1663","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_grid/thumbnail_placeholder.dart","mobile",".dart","866","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_viewer/animated_play_pause.dart","mobile",".dart","2014","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_viewer/cast_dialog.dart","mobile",".dart","4800","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_viewer/detail_panel/exif_map.dart","mobile",".dart","2689","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/asset_viewer/video_controls.dart","mobile",".dart","5229","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/backup/backup_info_card.dart","mobile",".dart","3813","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/backup/drift_album_info_list_tile.dart","mobile",".dart","3526","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/app_bar_dialog/app_bar_dialog.dart","mobile",".dart","10803","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/app_bar_dialog/app_bar_profile_info.dart","mobile",".dart","4305","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/app_bar_dialog/app_bar_server_info.dart","mobile",".dart","4940","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/app_bar_dialog/server_update_notification.dart","mobile",".dart","3222","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/confirm_dialog.dart","mobile",".dart","1337","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/date_time_picker.dart","mobile",".dart","7167","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/delayed_loading_indicator.dart","mobile",".dart","1054","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/dropdown_search_menu.dart","mobile",".dart","5124","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/fade_in_placeholder_image.dart","mobile",".dart","789","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/feature_check.dart","mobile",".dart","1274","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/immich_loading_indicator.dart","mobile",".dart","3235","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/immich_logo.dart","mobile",".dart","420","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/immich_sliver_app_bar.dart","mobile",".dart","12353","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/immich_title_text.dart","mobile",".dart","577","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/immich_toast.dart","mobile",".dart","2401","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/local_album_sliver_app_bar.dart","mobile",".dart","713","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/location_picker.dart","mobile",".dart","6219","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/mesmerizing_sliver_app_bar.dart","mobile",".dart","14985","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/person_sliver_app_bar.dart","mobile",".dart","19768","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/remote_album_sliver_app_bar.dart","mobile",".dart","19279","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/scaffold_error_body.dart","mobile",".dart","1321","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/search_field.dart","mobile",".dart","2411","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/selection_sliver_app_bar.dart","mobile",".dart","2091","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/tag_picker.dart","mobile",".dart","8063","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/thumbhash_placeholder.dart","mobile",".dart","974","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/transparent_image.dart","mobile",".dart","605","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/user_avatar.dart","mobile",".dart","941","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/common/user_circle_avatar.dart","mobile",".dart","2312","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/forms/change_password_form.dart","mobile",".dart","6218","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/forms/login/login_form.dart","mobile",".dart","20477","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/forms/pin_input.dart","mobile",".dart","3400","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/forms/pin_registration_form.dart","mobile",".dart","3302","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/forms/pin_verification_form.dart","mobile",".dart","2573","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/map/asset_marker_icon.dart","mobile",".dart","3761","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/map/map_settings/map_settings_list_tile.dart","mobile",".dart","671","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/map/map_settings/map_settings_time_dropdown.dart","mobile",".dart","2394","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/map/map_settings/map_theme_picker.dart","mobile",".dart","3009","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/map/map_theme_override.dart","mobile",".dart","2926","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/map/map_thumbnail.dart","mobile",".dart","4365","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/memories/memory_epilogue.dart","mobile",".dart","3326","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/memories/memory_progress_indicator.dart","mobile",".dart","1590","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/photo_view.dart","mobile",".dart","24694","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/photo_view_gallery.dart","mobile",".dart","17069","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/controller/photo_view_controller.dart","mobile",".dart","9581","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/controller/photo_view_controller_delegate.dart","mobile",".dart","7002","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/controller/photo_view_scalestate_controller.dart","mobile",".dart","3968","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/core/photo_view_core.dart","mobile",".dart","17631","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/core/photo_view_gesture_detector.dart","mobile",".dart","10217","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/core/photo_view_hit_corners.dart","mobile",".dart","2112","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/photo_view_computed_scale.dart","mobile",".dart","1010","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/photo_view_default_widgets.dart","mobile",".dart","950","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/photo_view_scale_state.dart","mobile",".dart","295","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/photo_view_wrappers.dart","mobile",".dart","12023","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/utils/ignorable_change_notifier.dart","mobile",".dart","2690","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/utils/photo_view_hero_attributes.dart","mobile",".dart","790","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/photo_view/src/utils/photo_view_utils.dart","mobile",".dart","4552","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/camera_picker.dart","mobile",".dart","2934","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/common/dropdown.dart","mobile",".dart","2093","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/display_option_picker.dart","mobile",".dart","1816","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/filter_bottom_sheet_scaffold.dart","mobile",".dart","1904","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/location_picker.dart","mobile",".dart","4115","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/media_type_picker.dart","mobile",".dart","1089","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/people_picker.dart","mobile",".dart","4545","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/search_filter_chip.dart","mobile",".dart","1542","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/search_filter_utils.dart","mobile",".dart","479","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_filter/star_rating_picker.dart","mobile",".dart","1129","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/search_row_title.dart","mobile",".dart","873","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/thumbnail_with_info.dart","mobile",".dart","1301","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/search/thumbnail_with_info_container.dart","mobile",".dart","2107","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/advanced_settings.dart","mobile",".dart","7638","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_list_settings/asset_list_group_settings.dart","mobile",".dart","2145","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_list_settings/asset_list_layout_settings.dart","mobile",".dart","1650","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_list_settings/asset_list_settings.dart","mobile",".dart","1551","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_viewer_settings/asset_viewer_settings.dart","mobile",".dart","967","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_viewer_settings/image_viewer_quality_setting.dart","mobile",".dart","1534","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_viewer_settings/image_viewer_tap_to_navigate_setting.dart","mobile",".dart","1264","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_viewer_settings/slideshow_settings.dart","mobile",".dart","4663","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/asset_viewer_settings/video_viewer_settings.dart","mobile",".dart","2292","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/backup_settings/drift_backup_settings.dart","mobile",".dart","10360","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/beta_sync_settings/entity_count_tile.dart","mobile",".dart","2522","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/beta_sync_settings/sync_status_and_actions.dart","mobile",".dart","16137","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/custom_proxy_headers_settings/custom_proxy_headers_settings.dart","mobile",".dart","1043","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/free_up_space_settings.dart","mobile",".dart","37305","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/language_settings.dart","mobile",".dart","9324","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/networking_settings/endpoint_input.dart","mobile",".dart","3693","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/networking_settings/external_network_preference.dart","mobile",".dart","5628","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/networking_settings/local_network_preference.dart","mobile",".dart","8030","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/networking_settings/networking_settings.dart","mobile",".dart","6862","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/notification_setting.dart","mobile",".dart","2230","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/preference_settings/haptic_setting.dart","mobile",".dart","1376","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/preference_settings/preference_setting.dart","mobile",".dart","605","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/preference_settings/primary_color_setting.dart","mobile",".dart","6440","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/preference_settings/theme_setting.dart","mobile",".dart","3253","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/setting_group_title.dart","mobile",".dart","1323","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/setting_list_tile.dart","mobile",".dart","1041","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_action_tile.dart","mobile",".dart","2485","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_button_list_tile.dart","mobile",".dart","1582","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_card.dart","mobile",".dart","1620","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_radio_list_tile.dart","mobile",".dart","1223","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_slider_list_tile.dart","mobile",".dart","1297","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_sub_page_scaffold.dart","mobile",".dart","687","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_sub_title.dart","mobile",".dart","534","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/settings_switch_list_tile.dart","mobile",".dart","2118","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/settings/ssl_client_cert_settings.dart","mobile",".dart","3630","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/widgets/shared_link/shared_link_item.dart","mobile",".dart","7379","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/wm_executor.dart","mobile",".dart","7357","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/makefile","mobile","(none)","1467","MOBILE","MAP","Flutter/Dart mobile source/config"
