Package ID,Canonical ID,Requirement statement,Capability,Phase,Authority owner,Read or mutation classification,Existing Codebase path,Planned Codebase path,Contract owner,Schema owner,Command owner,Persistence owner,Test owner,Failure owner,Recovery owner,Candidate package,Final package,Alternative package considered,Keep or move decision,Item-specific rationale,Evidence,Reviewer role,Review revision,Review status
WP-I14-001,CAN-LAM-PERF-008,Every performance result must record the hardware profile it was measured on so results are reproducible across machines.,Performance and scale,I14,Performance fixture definitions,MIXED,Codebase/docs/docs/features/hardware-transcoding.md;Codebase/docs/docs/features/ml-hardware-acceleration.md;Codebase/machine-learning/immich_ml/models/base.py,Codebase/src-tauri/src/wp_i14_001/,WP-I14-001,WP-I14-001,,WP-I14-001,WP-I14-001,WP-I14-001,WP-I14-001,WP-I14-001,WP-I14-001,,KEEP,"Source 03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md section '25. Performance Proof' locator 'lines 1716-1716' clause 'Record hardware with every performance result.' requires 'Every performance result must record the hardware profile it was measured on so results are reproducible across machines.'. The reviewed actor is The Performance and scale subsystem; trigger is 'Record hardware with every performance result.'; observable result is 'Given a benchmark run, when a result is recorded, then the hardware profile is stored with it.'; verification is 'Performance-record fixture with hardware fields.'; authority is Owned by Performance and scale in I14; writes execute only through the reviewed WP-I14-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/docs/docs/features/hardware-transcoding.md', 'Codebase/docs/docs/features/ml-hardwar). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I8-005,CAN-LAM-PERSON-002,"Relationship edges; Relationship JSON; Person UUID references; SQLite relationship index; Multiple built-in/custom edges, certainty, effective dates, active/former state, notes, history, and explicit composition projections are authoritative.",Relationships and attribution,I8,Multi-edge relationship history,MIXED,Codebase/mobile/lib/presentation/pages/drift_person.page.dart;Codebase/server/src/dtos/person.dto.ts;Codebase/server/src/dtos/user-preferences.dto.ts,Codebase/src-tauri/src/wp_i8_005/,WP-I8-005,WP-I8-005,relationships.history,WP-I8-005,WP-I8-005,WP-I8-005,WP-I8-005,WP-I8-005,WP-I8-005,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.3 Directional Source-of-Truth & Authority Matrix' locator 'lines 140-140' clause 'Relationship edges; Relationship JSON; Person UUID references; SQLite relationship index; Multiple built-in/custom edges, certainty, effective dates, active/former state, notes, history, and explicit composition projections are authoritative.' requires 'Relationship edges; Relationship JSON; Person UUID references; SQLite relationship index; Multiple built-in/custom edges, certainty, effective dates, active/former state, notes, history, and explicit composition projections are authoritative.'. The reviewed actor is The Relationships and attribution subsystem; trigger is 'Relationship edges; Relationship JSON; Person UUID references; SQLite relationship index; Multiple built-in/custom edges, certainty, effective dates, active/former state, notes, history, and explicit composition projections are authoritative.'; observable result is 'ACCEPT::Relationship edges; Relationship JSON; Person UUID references; SQLite relationship index; Multiple built-in/custom edges, certainty, effective dates, active/former state, notes, history, and explicit composition projections are authoritative.'; verification is 'Gate 1 scope; Gate 2 compile/build; Gate 3 focused/regression; Gate 8 traceability; Gate 5 Tauri/UI; Gate 7 data safety'; authority is Owned by Relationships and attribution in I8; writes execute only through the reviewed WP-I8-005 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/schema/migrations/1775165531374-AddPersonNameTrigramIndex.ts', 'Codebase/). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I8-006,CAN-LAM-PERSON-004,"To eliminate discretionary branching, implementation of core Lamha workflows MUST keep task execution, suggestion review, persisted metadata, relationship category, and certainty as separate state domains.",Metadata,I8,Relationship projections and views,MIXED,Codebase/mobile/packages/ui/lib/src/previews/form.dart;Codebase/mobile/packages/ui/lib/src/previews/text_button.dart;Codebase/mobile/packages/ui/lib/src/previews/text_input.dart,Codebase/src-tauri/src/wp_i8_006/,WP-I8-006,WP-I8-006,relationships.projection_preview,WP-I8-006,WP-I8-006,WP-I8-006,WP-I8-006,WP-I8-006,WP-I8-006,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.4 Canonical State Machines for Core Data & AI Workflows' locator 'lines 160-160' clause 'To eliminate discretionary branching, implementation of core Lamha workflows MUST keep task execution, suggestion review, persisted metadata, relationship category, and certainty as separate state domains.' requires 'To eliminate discretionary branching, implementation of core Lamha workflows MUST keep task execution, suggestion review, persisted metadata, relationship category, and certainty as separate state domains.'. The reviewed actor is The Metadata subsystem; trigger is 'To eliminate discretionary branching, implementation of core Lamha workflows MUST keep task execution, suggestion review, persisted metadata, relationship category, and certainty as separate state domains.'; observable result is 'ACCEPT::To eliminate discretionary branching, implementation of core Lamha workflows MUST keep task execution, suggestion review, persisted metadata, relationship category, and certainty as separate state domains.'; verification is 'Gate 1 scope; Gate 2 compile/build; Gate 3 focused/regression; Gate 8 traceability; Gate 7 data safety'; authority is Owned by Metadata in I8; writes execute only through the reviewed WP-I8-006 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/packages/ui/lib/src/previews/form.dart', 'Codebase/mobile/packages/ui/lib/src). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-001,CAN-LAM-PERSON-007,"When face detection runs locally, Lamha must produce face regions as reviewable candidates with model and source provenance and must not assign identities automatically.",People and faces,I7,Face detection task slice,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i7_001/,WP-I7-001,WP-I7-001,people.merge;people.split,WP-I7-001,WP-I7-001,WP-I7-001,WP-I7-001,WP-I7-001,WP-I7-001,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.1 Local-first operation' locator 'lines 283-283' clause 'Face detection' requires 'When face detection runs locally, Lamha must produce face regions as reviewable candidates with model and source provenance and must not assign identities automatically.'. The reviewed actor is The People and faces subsystem; trigger is 'face detection runs locally'; observable result is 'Given a local face-detection run, when it completes, then face regions are produced with provenance and no identity assignment occurs.'; verification is 'Face-detection fixture with provenance checks.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-003,CAN-LAM-PERSON-008,"When face recognition runs locally, Lamha must produce person-match candidates with confidence and source provenance and keep confirmed assignments unchanged until approved.",People and faces,I7,Face clustering and curation,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i7_003/,WP-I7-003,WP-I7-003,,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.1 Local-first operation' locator 'lines 284-284' clause 'Face recognition' requires 'When face recognition runs locally, Lamha must produce person-match candidates with confidence and source provenance and keep confirmed assignments unchanged until approved.'. The reviewed actor is The People and faces subsystem; trigger is 'face recognition runs locally'; observable result is 'Given local recognition results, when candidates are generated, then they carry confidence and provenance and confirmed assignments remain unchanged.'; verification is 'Face-recognition fixture with confirmation checks.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-003 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-003,CAN-LAM-PERSON-009,"When face clustering runs, Lamha must group face regions into reviewable clusters without merging different people or changing confirmed assignments.",People and faces,I7,Face clustering and curation,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i7_003/,WP-I7-003,WP-I7-003,,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.1 Local-first operation' locator 'lines 285-285' clause 'Face clustering' requires 'When face clustering runs, Lamha must group face regions into reviewable clusters without merging different people or changing confirmed assignments.'. The reviewed actor is The People and faces subsystem; trigger is 'face clustering runs'; observable result is 'Given face regions, when clustering runs, then clusters are reviewable and confirmed person assignments remain unchanged.'; verification is 'Face-clustering fixture with confirmation preservation.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-003 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-007,CAN-LAM-PERSON-010,"When groups are managed, Lamha must persist the reviewed group record with aliases, membership periods, and event links and preserve historical membership.",People and faces,I7,Group identity model,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i7_007/,WP-I7-007,WP-I7-007,,WP-I7-007,WP-I7-007,WP-I7-007,WP-I7-007,WP-I7-007,WP-I7-007,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.1 Local-first operation' locator 'lines 292-292' clause 'Groups' requires 'When groups are managed, Lamha must persist the reviewed group record with aliases, membership periods, and event links and preserve historical membership.'. The reviewed actor is The People and faces subsystem; trigger is 'groups are managed'; observable result is 'Given a group being created or edited, when it is saved, then the group record persists with membership history intact.'; verification is 'Group-management fixture with history checks.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-007 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I8-004,CAN-LAM-PERSON-011,"When relationships are managed, Lamha must persist revisioned effective-dated edges with certainty and notes and keep historical edges queryable.",People and faces,I8,Relationship records,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i8_004/,WP-I8-004,WP-I8-004,relationships.list;relationships.create;relationships.update;relationships.end,WP-I8-004,WP-I8-004,WP-I8-004,WP-I8-004,WP-I8-004,WP-I8-004,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.1 Local-first operation' locator 'lines 293-293' clause 'Relationships' requires 'When relationships are managed, Lamha must persist revisioned effective-dated edges with certainty and notes and keep historical edges queryable.'. The reviewed actor is The People and faces subsystem; trigger is 'relationships are managed'; observable result is 'Given a relationship being created or changed, when it is saved, then the edge persists with effective dating and history remains queryable.'; verification is 'Relationship-management fixture with history checks.'; authority is Owned by People and faces in I8; writes execute only through the reviewed WP-I8-004 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-004,CAN-LAM-PERSON-012,"When a person page is opened, Lamha must load the reviewed person profile, faces, and links for display and must not mutate person identity because the profile was opened.",People and faces,I7,Person identity model,MIXED,Codebase/mobile/lib/presentation/pages/drift_person.page.dart;Codebase/web/src/lib/components/faces-page/PersonSidePanel.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/+page.svelte,Codebase/src-tauri/src/wp_i7_004/,WP-I7-004,WP-I7-004,,WP-I7-004,WP-I7-004,WP-I7-004,WP-I7-004,WP-I7-004,WP-I7-004,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.2 Single physical media copy' locator 'lines 314-314' clause 'Person pages' requires 'When a person page is opened, Lamha must load the reviewed person profile, faces, and links for display and must not mutate person identity because the profile was opened.'. The reviewed actor is The People and faces subsystem; trigger is 'a person page is opened'; observable result is 'Given a person, when their page is opened, then the profile and links are loaded for display and no identity mutation occurs.'; verification is 'Person-page fixture with no-mutation assertion.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-004 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/lib/presentation/pages/drift_person.page.dart', 'Codebase/web/src/lib/compone). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-007,CAN-LAM-PERSON-013,"When a group page is opened, Lamha must load the reviewed group record and members for display and must not change membership merely because the page was opened.",People and faces,I7,Group identity model,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i7_007/,WP-I7-007,WP-I7-007,,WP-I7-007,WP-I7-007,WP-I7-007,WP-I7-007,WP-I7-007,WP-I7-007,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.2 Single physical media copy' locator 'lines 315-315' clause 'Group pages' requires 'When a group page is opened, Lamha must load the reviewed group record and members for display and must not change membership merely because the page was opened.'. The reviewed actor is The People and faces subsystem; trigger is 'a group page is opened'; observable result is 'Given a group, when its page is opened, then the record and members are loaded for display and no membership change occurs.'; verification is 'Group-page fixture with no-mutation assertion.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-007 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I8-006,CAN-LAM-PERSON-014,"When a relationship-composition view renders, Lamha must derive the composition from reviewed relationship rules and show its source.",People and faces,I8,Relationship projections and views,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i8_006/,WP-I8-006,WP-I8-006,relationships.projection_preview,WP-I8-006,WP-I8-006,WP-I8-006,WP-I8-006,WP-I8-006,WP-I8-006,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.2 Single physical media copy' locator 'lines 323-323' clause 'Relationship-composition views' requires 'When a relationship-composition view renders, Lamha must derive the composition from reviewed relationship rules and show its source.'. The reviewed actor is The People and faces subsystem; trigger is 'a relationship-composition view renders'; observable result is 'Given reviewed relationship rules, when the composition view renders, then composition reflects only approved rules with source shown.'; verification is 'Composition-view fixture with rule checks.'; authority is Owned by People and faces in I8; writes execute only through the reviewed WP-I8-006 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I6-009,CAN-LAM-PERSON-017,"When event organization includes family members, Lamha must group them under the event's reviewed people categories without changing media paths.",Events and organization,I6,Event filesystem materialization plan,MIXED,Codebase/server/src/repositories/move.repository.ts;Codebase/server/src/services/storage-template.service.ts,Codebase/src-tauri/src/wp_i6_009/,WP-I6-009,WP-I6-009,events.commit_plan,WP-I6-009,WP-I6-009,WP-I6-009,WP-I6-009,WP-I6-009,WP-I6-009,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.3 Event-first physical organization' locator 'lines 349-349' clause 'Family' requires 'When event organization includes family members, Lamha must group them under the event's reviewed people categories without changing media paths.'. The reviewed actor is The Events and organization subsystem; trigger is 'event organization includes family members'; observable result is 'Given an event with family attendees, when organization runs, then family members appear in the event's people categories and media paths remain unchanged.'; verification is 'Family-category event fixture.'; authority is Owned by Events and organization in I6; writes execute only through the reviewed WP-I6-009 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/repositories/move.repository.ts', 'Codebase/server/src/services/storage-t). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I6-005,CAN-LAM-PERSON-018,"When event organization includes friends, Lamha must group them under the event's reviewed people categories without changing media paths.",Events and organization,I6,Event merge plan,MIXED,Codebase/server/src/repositories/move.repository.ts;Codebase/server/src/services/storage-template.service.ts,Codebase/src-tauri/src/wp_i6_005/,WP-I6-005,WP-I6-005,,WP-I6-005,WP-I6-005,WP-I6-005,WP-I6-005,WP-I6-005,WP-I6-005,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.3 Event-first physical organization' locator 'lines 350-350' clause 'Friends' requires 'When event organization includes friends, Lamha must group them under the event's reviewed people categories without changing media paths.'. The reviewed actor is The Events and organization subsystem; trigger is 'event organization includes friends'; observable result is 'Given an event with friend attendees, when organization runs, then friends appear in the event's people categories and media paths remain unchanged.'; verification is 'Friends-category event fixture.'; authority is Owned by Events and organization in I6; writes execute only through the reviewed WP-I6-005 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/repositories/move.repository.ts', 'Codebase/server/src/services/storage-t). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I6-002,CAN-LAM-PERSON-019,"When event organization includes family friends, Lamha must group them under the event's reviewed people categories without changing media paths.",Events and organization,I6,Event authoritative records,MIXED,Codebase/server/src/repositories/move.repository.ts;Codebase/server/src/services/storage-template.service.ts,Codebase/src-tauri/src/wp_i6_002/,WP-I6-002,WP-I6-002,,WP-I6-002,WP-I6-002,WP-I6-002,WP-I6-002,WP-I6-002,WP-I6-002,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.3 Event-first physical organization' locator 'lines 351-351' clause 'Family friends' requires 'When event organization includes family friends, Lamha must group them under the event's reviewed people categories without changing media paths.'. The reviewed actor is The Events and organization subsystem; trigger is 'event organization includes family friends'; observable result is 'Given an event with family-friend attendees, when organization runs, then they appear in the event's people categories and media paths remain unchanged.'; verification is 'Family-friends event fixture.'; authority is Owned by Events and organization in I6; writes execute only through the reviewed WP-I6-002 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/repositories/move.repository.ts', 'Codebase/server/src/services/storage-t). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I6-010,CAN-LAM-PERSON-020,"When event organization includes unknown people, Lamha must keep them in an unknown-people category with review candidates and must not assign identities automatically.",Events and organization,I6,Event and Manage Later UI,MIXED,Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/+page.svelte;Codebase/web/src/routes/(user)/people/+page.ts,Codebase/src-tauri/src/wp_i6_010/,WP-I6-010,WP-I6-010,events.create;events.update;events.plan_merge;events.plan_link;events.plan_split,WP-I6-010,WP-I6-010,WP-I6-010,WP-I6-010,WP-I6-010,WP-I6-010,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.3 Event-first physical organization' locator 'lines 352-352' clause 'Unknown people' requires 'When event organization includes unknown people, Lamha must keep them in an unknown-people category with review candidates and must not assign identities automatically.'. The reviewed actor is The Events and organization subsystem; trigger is 'event organization includes unknown people'; observable result is 'Given unassigned faces in an event, when organization runs, then they appear as unknown with candidates and no identity is auto-assigned.'; verification is 'Unknown-people event fixture.'; authority is Owned by Events and organization in I6; writes execute only through the reviewed WP-I6-010 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I6-004,CAN-LAM-PERSON-021,"When event organization includes mixed groups, Lamha must keep the reviewed group boundaries and not merge distinct people during organization.",Events and organization,I6,Event inference proposals,MIXED,Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i6_004/,WP-I6-004,WP-I6-004,,WP-I6-004,WP-I6-004,WP-I6-004,WP-I6-004,WP-I6-004,WP-I6-004,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.3 Event-first physical organization' locator 'lines 353-353' clause 'Mixed groups' requires 'When event organization includes mixed groups, Lamha must keep the reviewed group boundaries and not merge distinct people during organization.'. The reviewed actor is The Events and organization subsystem; trigger is 'event organization includes mixed groups'; observable result is 'Given mixed groups in an event, when organization runs, then each person's group boundaries remain unchanged.'; verification is 'Mixed-group event fixture.'; authority is Owned by Events and organization in I6; writes execute only through the reviewed WP-I6-004 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte', 'Codebase/web/src/routes/(us). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-PERSON-022,"When person JSON is written, Lamha must persist a schema-valid person record with stable ID, names, and revision history.",Sidecars and metadata authority,I3,Authoritative record envelope,MIXED,Codebase/mobile/lib/domain/models/person.model.dart;Codebase/mobile/lib/infrastructure/entities/person.entity.drift.dart;Codebase/mobile/openapi/lib/model/merge_person_dto.dart,Codebase/src-tauri/src/wp_i3_001/,WP-I3-001,WP-I3-001,,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.4 Transparent and recoverable metadata' locator 'lines 370-370' clause 'Person JSON' requires 'When person JSON is written, Lamha must persist a schema-valid person record with stable ID, names, and revision history.'. The reviewed actor is The Sidecars and metadata authority subsystem; trigger is 'person JSON is written'; observable result is 'Given an approved person change, when person JSON is written, then the record is schema-valid and preserves the stable ID.'; verification is 'Person-JSON fixture with identity checks.'; authority is Owned by Sidecars and metadata authority in I3; writes execute only through the reviewed WP-I3-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/lib/infrastructure/entities/person.entity.drift.dart', 'Codebase/mobile/lib/d). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-PERSON-023,"When group JSON is written, Lamha must persist a schema-valid group record with aliases, members, and membership history.",Sidecars and metadata authority,I3,Authoritative record envelope,MIXED,Codebase/mobile/openapi/lib/model/duplicate_resolve_dto.dart;Codebase/mobile/openapi/lib/model/duplicate_resolve_group_dto.dart;Codebase/server/src/repositories/metadata.repository.ts,Codebase/src-tauri/src/wp_i3_001/,WP-I3-001,WP-I3-001,,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '2.4 Transparent and recoverable metadata' locator 'lines 371-371' clause 'Group JSON' requires 'When group JSON is written, Lamha must persist a schema-valid group record with aliases, members, and membership history.'. The reviewed actor is The Sidecars and metadata authority subsystem; trigger is 'group JSON is written'; observable result is 'Given an approved group change, when group JSON is written, then the record is schema-valid with history intact.'; verification is 'Group-JSON fixture with history checks.'; authority is Owned by Sidecars and metadata authority in I3; writes execute only through the reviewed WP-I3-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/openapi/lib/model/duplicate_resolve_group_dto.dart', 'Codebase/mobile/openapi). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
