Package ID,Commands expected,Commands verified,Request schemas expected,Request schemas verified,Response schemas expected,Response schemas verified,Record schemas expected,Record schemas verified,SQLite objects expected,SQLite objects verified,Authority decisions expected,Authority decisions verified,Missing references,Incorrect references,Stale references,Final result,Evidence,Reviewer role,Review revision,Verification status,Item-specific rationale
WP-I3-001,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-001; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-001: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-002,,,,,,,"Schemas affected by requirements CAN-FAIL-08, CAN-LAM-AI-045, CAN-LAM-ASSET-042, CAN-LAM-ASSET-094, CAN-LAM-ASSET-100, CAN-LAM-ASSET-197, CAN-LAM-BACKUP-005, CAN-LAM-EDGE-11...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-08, CAN-LAM-AI-045, CAN-LAM-ASSET-042, CAN-LAM-ASSET-094, CAN-LAM-ASSET-100, CAN-LAM-ASSET-197, CAN-LAM-BACKUP-005, CAN-LAM-EDGE-11...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-002; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-002: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-003,roots.list;roots.choose;roots.add;roots.remove;roots.validate;roots.reconnect;roots.set_access_mode;roots.rescan,roots.list;roots.choose;roots.add;roots.remove;roots.validate;roots.reconnect;roots.set_access_mode;roots.rescan,,,,,Schemas affected by requirements CAN-LAM-FOLDER-067; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-FOLDER-067; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-003; commands: 8,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-003: 8 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-004,,,,,,,Schemas affected by requirements CAN-LAM-EDGE-14; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-EDGE-14; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-004; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-004: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-005,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-134, CAN-LAM-META-045; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-134, CAN-LAM-META-045; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-005: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-006,,,,,,,Asset and XMP sidecar records,Asset and XMP sidecar records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-006; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-006: 0 IPC commands owned, 5 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-007,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-007; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-007: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-008,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-018, CAN-LAM-ASSET-024, CAN-LAM-EDGE-04, CAN-LAM-EDGE-10, CAN-LAM-GOV-224, CAN-LAM-GOV-256, CAN-LAM-META-002, CAN-LAM-META-012...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-018, CAN-LAM-ASSET-024, CAN-LAM-EDGE-04, CAN-LAM-EDGE-10, CAN-LAM-GOV-224, CAN-LAM-GOV-256, CAN-LAM-META-002, CAN-LAM-META-012...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-008; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-008: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-009,,,,,,,"Schemas affected by requirements CAN-FAIL-10, CAN-LAM-AI-006, CAN-LAM-AI-027, CAN-LAM-ASSET-040, CAN-LAM-ASSET-044, CAN-LAM-EVENT-005, CAN-LAM-INV-META-03, CAN-LAM-META-032...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-10, CAN-LAM-AI-006, CAN-LAM-AI-027, CAN-LAM-ASSET-040, CAN-LAM-ASSET-044, CAN-LAM-EVENT-005, CAN-LAM-INV-META-03, CAN-LAM-META-032...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-009; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-009: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-010,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-125, CAN-LAM-GOV-257, CAN-LAM-TRANSACTION-001, CAN-LAM-TRANSACTION-002; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-125, CAN-LAM-GOV-257, CAN-LAM-TRANSACTION-001, CAN-LAM-TRANSACTION-002; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-010; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-010: 0 IPC commands owned, 16 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-011,operations.simulate;operations.get;operations.list;operations.diagnostics_export,operations.simulate;operations.get;operations.list;operations.diagnostics_export,,,,,"Schemas affected by requirements CAN-LAM-ARCH-057, CAN-LAM-ARCH-058, CAN-LAM-ARCH-279, CAN-LAM-ARCH-280, CAN-LAM-ARCH-281, CAN-LAM-ASSET-124, CAN-LAM-ASSET-186, CAN-LAM-FOLDER-036...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-057, CAN-LAM-ARCH-058, CAN-LAM-ARCH-279, CAN-LAM-ARCH-280, CAN-LAM-ARCH-281, CAN-LAM-ASSET-124, CAN-LAM-ASSET-186, CAN-LAM-FOLDER-036...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-011; commands: 4,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-011: 4 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-012,,,,,,,"Schemas affected by requirements CAN-LAM-FOLDER-011, CAN-LAM-GOV-254; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-FOLDER-011, CAN-LAM-GOV-254; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-012; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-012: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-014,operations.recover;operations.rollback,operations.recover;operations.rollback,,,,,"Schemas affected by requirements CAN-FAIL-20, CAN-LAM-ARCH-282; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-20, CAN-LAM-ARCH-282; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-014; commands: 2,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-014: 2 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-015,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-184, CAN-LAM-META-016, CAN-LAM-META-077; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-184, CAN-LAM-META-016, CAN-LAM-META-077; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-015; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-015: 0 IPC commands owned, 15 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I3-016,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-301, CAN-LAM-FOLDER-039; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-301, CAN-LAM-FOLDER-039; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I3-016; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I3-016: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-001,scan.plan;scan.start;scan.pause;scan.resume;scan.cancel;scan.status,scan.plan;scan.start;scan.pause;scan.resume;scan.cancel;scan.status,,,,,"Schemas affected by requirements CAN-LAM-ARCH-083, CAN-LAM-ARCH-089, CAN-LAM-ARCH-090, CAN-LAM-ARCH-091, CAN-LAM-ARCH-092, CAN-LAM-ARCH-093, CAN-LAM-ARCH-150, CAN-LAM-ARCH-374...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-083, CAN-LAM-ARCH-089, CAN-LAM-ARCH-090, CAN-LAM-ARCH-091, CAN-LAM-ARCH-092, CAN-LAM-ARCH-093, CAN-LAM-ARCH-150, CAN-LAM-ARCH-374...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-001; commands: 6,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-001: 6 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-002,scan.watcher_reconcile,scan.watcher_reconcile,,,,,"Schemas affected by requirements CAN-LAM-ARCH-084, CAN-LAM-ARCH-085, CAN-LAM-ARCH-086, CAN-LAM-ARCH-375, CAN-LAM-EVENT-060; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-084, CAN-LAM-ARCH-085, CAN-LAM-ARCH-086, CAN-LAM-ARCH-375, CAN-LAM-EVENT-060; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-002; commands: 1,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-002: 1 IPC commands owned, 17 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-003,,,,,,,"Schemas affected by requirements CAN-FAIL-01, CAN-LAM-ASSET-004, CAN-LAM-ASSET-130; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-01, CAN-LAM-ASSET-004, CAN-LAM-ASSET-130; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-003; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-003: 0 IPC commands owned, 15 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-004,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-004; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-004: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-005,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-028; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-028; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-005: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-006,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-284, CAN-LAM-ASSET-128, CAN-LAM-FOLDER-042; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-284, CAN-LAM-ASSET-128, CAN-LAM-FOLDER-042; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-006; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-006: 0 IPC commands owned, 15 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-007,assets.hash_verify,assets.hash_verify,,,,,"Schemas affected by requirements CAN-LAM-ARCH-088, CAN-LAM-ARCH-283; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-088, CAN-LAM-ARCH-283; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-007; commands: 1,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-007: 1 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-008,,,,,,,"Schemas affected by requirements CAN-LAM-EDGE-03, CAN-LAM-INV-META-01, CAN-LAM-META-013, CAN-LAM-META-014, CAN-LAM-META-026, CAN-LAM-META-033, CAN-LAM-META-036, CAN-LAM-META-040...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-EDGE-03, CAN-LAM-INV-META-01, CAN-LAM-META-013, CAN-LAM-META-014, CAN-LAM-META-026, CAN-LAM-META-033, CAN-LAM-META-036, CAN-LAM-META-040...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-008; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-008: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-009,assets.thumbnail_request,assets.thumbnail_request,,,,,Schemas affected by requirements CAN-LAM-ARCH-087; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ARCH-087; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-009; commands: 1,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-009: 1 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-010,assets.page;assets.get;assets.locate;assets.open;assets.selection_summary,assets.page;assets.get;assets.locate;assets.open;assets.selection_summary,,,,,"Schemas affected by requirements CAN-LAM-ARCH-147, CAN-LAM-ARCH-148, CAN-LAM-ARCH-149, CAN-LAM-ARCH-151, CAN-LAM-ASSET-189, CAN-LAM-FOLDER-003, CAN-LAM-FOLDER-006, CAN-LAM-FOLDER-023...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-147, CAN-LAM-ARCH-148, CAN-LAM-ARCH-149, CAN-LAM-ARCH-151, CAN-LAM-ASSET-189, CAN-LAM-FOLDER-003, CAN-LAM-FOLDER-006, CAN-LAM-FOLDER-023...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-010; commands: 5,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-010: 5 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-011,,,,,,,"Schemas affected by requirements CAN-LAM-AI-020, CAN-LAM-FOLDER-050; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-AI-020, CAN-LAM-FOLDER-050; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-011; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-011: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I4-012,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-129; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-129; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I4-012; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I4-012: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I5-001,,,,,,,Gallery view and thumbnail-cache records,Gallery view and thumbnail-cache records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I5-001; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I5-001: 0 IPC commands owned, 5 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I5-002,,,,,,,Timeline view projections,Timeline view projections,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I5-002; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I5-002: 0 IPC commands owned, 3 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I5-003,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-072, CAN-LAM-ARCH-073, CAN-LAM-ARCH-074, CAN-LAM-ARCH-075, CAN-LAM-ARCH-077, CAN-LAM-ARCH-078, CAN-LAM-ASSET-057; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-072, CAN-LAM-ARCH-073, CAN-LAM-ARCH-074, CAN-LAM-ARCH-075, CAN-LAM-ARCH-077, CAN-LAM-ARCH-078, CAN-LAM-ASSET-057; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I5-003; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I5-003: 0 IPC commands owned, 19 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I5-004,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-069, CAN-LAM-ARCH-070, CAN-LAM-ARCH-076, CAN-LAM-ASSET-030, CAN-LAM-ASSET-055, CAN-LAM-ASSET-058; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-069, CAN-LAM-ARCH-070, CAN-LAM-ARCH-076, CAN-LAM-ASSET-030, CAN-LAM-ASSET-055, CAN-LAM-ASSET-058; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I5-004; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I5-004: 0 IPC commands owned, 18 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I5-005,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-065, CAN-LAM-ARCH-066, CAN-LAM-ARCH-071; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-065, CAN-LAM-ARCH-066, CAN-LAM-ARCH-071; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I5-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I5-005: 0 IPC commands owned, 15 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I5-006,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I5-006; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I5-006: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
