Package ID,Requirement ID,Capability,Exact architectural owner,Exact shared implementation mechanism,Exact shared files,Exact shared contracts,Exact shared schemas,Exact shared command handlers,Exact shared state,Exact shared tests,Exact shared recovery behaviour,Alternative package,Final keep/move decision,Item-specific rationale,Reviewer role,Review revision,Review status
WP-I5-006,CAN-LAM-ASSET-120,Asset viewer,Albums and favorites,"Reviewed cross-capability package: Albums and favorites is a shared architectural surface used by Albums and favorites, Asset viewer, Gallery and timeline, Metadata. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/model/albums_add_assets_dto.dart;Codebase/mobile/openapi/lib/model/albums_add_assets_response_dto.dart;Codebase/web/src/routes/(user)/albums/[albumId=id]/[[photos=photos]]/[[assetId=id]]/+page.svelte;Codebase/web/src/routes/(user)/albums/[albumId=id]/[[photos=photos]]/[[assetId=id]]/+page.ts,"Contracts affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234, CAN-LAM-ARCH-235, CAN-LAM-ARCH-236, CAN-LAM-ARCH-237, CAN-LAM-ASSET-120...; verification methods include Given an asset in an album, when membership is removed with ; Favorites-view fixture with failure retention.; Favorite-toggle fixture.; Album-membership fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ASSET-120 shares the Albums and favorites surface and reviewed package evidence with 15 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-006,CAN-LAM-META-035,Metadata,Albums and favorites,"Reviewed cross-capability package: Albums and favorites is a shared architectural surface used by Albums and favorites, Asset viewer, Gallery and timeline, Metadata. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/utils/album-utils.ts,"Contracts affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234, CAN-LAM-ARCH-235, CAN-LAM-ARCH-236, CAN-LAM-ARCH-237, CAN-LAM-ASSET-120...; verification methods include Given an asset in an album, when membership is removed with ; Favorites-view fixture with failure retention.; Favorite-toggle fixture.; Album-membership fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-035 shares the Albums and favorites surface and reviewed package evidence with 15 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-006,CAN-LAM-SEARCH-007,Albums and favorites,Albums and favorites,"Reviewed cross-capability package: Albums and favorites is a shared architectural surface used by Albums and favorites, Asset viewer, Gallery and timeline, Metadata. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/web/src/lib/components/album-page/AlbumsList.svelte;Codebase/web/src/routes/(user)/albums/+page.svelte;Codebase/web/src/routes/(user)/albums/+page.ts;Codebase/web/src/routes/(user)/albums/AlbumsControls.svelte,"Contracts affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234, CAN-LAM-ARCH-235, CAN-LAM-ARCH-236, CAN-LAM-ARCH-237, CAN-LAM-ASSET-120...; verification methods include Given an asset in an album, when membership is removed with ; Favorites-view fixture with failure retention.; Favorite-toggle fixture.; Album-membership fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-SEARCH-007 shares the Albums and favorites surface and reviewed package evidence with 15 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-006,CAN-LAM-SEARCH-008,Gallery and timeline,Albums and favorites,"Reviewed cross-capability package: Albums and favorites is a shared architectural surface used by Albums and favorites, Asset viewer, Gallery and timeline, Metadata. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/repositories/asset.repository.ts;Codebase/server/src/services/timeline.service.ts;Codebase/web/src/lib/managers/timeline-manager/internal/search-support.svelte.spec.ts;Codebase/web/src/lib/managers/timeline-manager/internal/search-support.svelte.ts,"Contracts affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234, CAN-LAM-ARCH-235, CAN-LAM-ARCH-236, CAN-LAM-ARCH-237, CAN-LAM-ASSET-120...; verification methods include Given an asset in an album, when membership is removed with ; Favorites-view fixture with failure retention.; Favorite-toggle fixture.; Album-membership fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-SEARCH-008 shares the Albums and favorites surface and reviewed package evidence with 15 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-029,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/api/memories_api.dart;Codebase/mobile/openapi/lib/model/memories_response.dart;Codebase/mobile/openapi/lib/model/memories_update.dart;Codebase/server/src/services/memory.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-029 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-238,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/services/memory.service.ts;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-238 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-239,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/lib/utils/people.utils.dart;Codebase/web/src/lib/components/asset-viewer/actions/PreviousAssetAction.svelte;Codebase/web/src/lib/utils/asset-utils.ts;Codebase/web/src/lib/utils/slideshow-history.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-239 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-240,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/api/memories_api.dart;Codebase/mobile/openapi/lib/model/memories_response.dart;Codebase/mobile/openapi/lib/model/memories_update.dart;Codebase/server/src/commands/media-location.command.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-240 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-241,Albums and favorites,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/web/src/lib/components/album-page/AlbumsList.svelte;Codebase/web/src/routes/(user)/albums/+page.svelte;Codebase/web/src/routes/(user)/albums/+page.ts;Codebase/web/src/routes/(user)/albums/AlbumsControls.svelte,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-241 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-242,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/services/memory.service.ts;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-242 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-ARCH-243,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/model/job_name.dart;Codebase/mobile/openapi/lib/model/queue_name.dart;Codebase/server/src/repositories/person.repository.ts;Codebase/server/src/services/media.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-ARCH-243 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-EVENT-052,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/api/memories_api.dart;Codebase/mobile/openapi/lib/model/memories_response.dart;Codebase/mobile/openapi/lib/model/memories_update.dart;Codebase/server/src/services/memory.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-EVENT-052 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-FOLDER-034,Tags,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/web/src/lib/components/asset-viewer/DetailPanelTags.svelte;Codebase/web/src/lib/components/shared-components/search-bar/SearchTagsSection.svelte;Codebase/web/src/routes/(user)/tags/[[photos=photos]]/[[assetId=id]]/+page.svelte;Codebase/web/src/routes/(user)/tags/[[photos=photos]]/[[assetId=id]]/+page.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-FOLDER-034 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-PERF-002,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/model/memory_search_order.dart;Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/services/memory.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-PERF-002 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I5-007,CAN-LAM-PERF-003,Memories,Memories experience,"Reviewed cross-capability package: Memories experience is a shared architectural surface used by Memories, People and faces, Tags. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/services/memory.service.ts;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.ts,"Contracts affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052, CAN-LAM-FOLDER-034, CAN-LAM-PERF-002, CAN-LAM-PERF-003, CAN-LAM-PERSON-088...; verification methods include Memories fixture with derivation checks.; On-this-day fixture.; Same-month fixture.; Location-memory fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-PERF-003 shares the Memories experience surface and reviewed package evidence with 14 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
