Item type,Item ID,Review status,Provenance found,Result
requirement,CAN-LAM-ARCH-033,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-034,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-035,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-036,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-037,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-038,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-039,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-040,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-041,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-042,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-043,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-044,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-045,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-046,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-047,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-048,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-049,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-050,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-051,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-052,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-053,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-054,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-055,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-056,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-057,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-058,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-059,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-060,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-061,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-062,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-063,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-064,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-065,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-066,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-067,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-068,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-069,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-070,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-071,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-072,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-073,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-074,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-075,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-076,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-077,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-078,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-079,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-080,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-081,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-082,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-083,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-084,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-085,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-086,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-087,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-088,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-089,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-090,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-091,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-092,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-093,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-094,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-095,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-096,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-097,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-098,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-099,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-100,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-101,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-102,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-103,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-104,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-105,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-106,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-107,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-108,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-109,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-110,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-111,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-112,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-113,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-114,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-115,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-116,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-117,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-118,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-119,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-120,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-121,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-122,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-123,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-124,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-125,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-126,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-127,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-128,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-129,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-130,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-131,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-132,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-133,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-134,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-135,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-136,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-137,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-138,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-139,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-140,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-141,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-142,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-143,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-144,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-145,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-146,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-147,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-148,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-149,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-150,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-151,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-152,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-153,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-154,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-155,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-156,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-157,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-158,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-159,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-160,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-161,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-162,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-163,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-164,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-165,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-166,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-167,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-168,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-169,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-170,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-171,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-172,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-173,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-174,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-175,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-176,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-177,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-178,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-179,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-180,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-181,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-182,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-183,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-184,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-185,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-186,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-187,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-188,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-189,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-190,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-191,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-192,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-193,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-194,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-195,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-196,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-197,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-198,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-199,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-200,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-201,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-202,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-203,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-204,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-205,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-206,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-207,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-208,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-209,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-210,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-211,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-212,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-213,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-214,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-215,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-216,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-217,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-218,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-219,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-220,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-221,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-222,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-223,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-224,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-225,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-226,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-227,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-228,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-229,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-230,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-231,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-232,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-233,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-234,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-235,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-236,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-237,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-238,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-239,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-240,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-241,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-242,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-243,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-244,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-245,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-246,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-247,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-248,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-249,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-250,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-251,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-252,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-253,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-254,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-255,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-256,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-257,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-258,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-259,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-260,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-261,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-262,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-263,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-264,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-265,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-266,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-267,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-268,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-269,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-270,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-271,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-272,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-273,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-274,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-275,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-276,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-277,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-278,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-279,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-280,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-281,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-282,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-283,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-284,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-285,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-286,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-287,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-288,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-289,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-290,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-291,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-292,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-293,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-294,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-295,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-296,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-297,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-298,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-299,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-300,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-301,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-302,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-303,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-304,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-305,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-306,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-307,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-308,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-309,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-310,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-311,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-312,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-313,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-314,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-315,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-316,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-317,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-318,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-319,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-320,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-321,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-322,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-323,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-324,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-325,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-326,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-327,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-328,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-329,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-330,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-331,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-332,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-333,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-334,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-335,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-336,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-337,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-338,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-339,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-340,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-341,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-342,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-343,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-344,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-345,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-346,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-347,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-348,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-349,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-350,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-351,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-352,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-353,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-354,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-355,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-356,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-357,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-358,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-359,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-360,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-361,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-362,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-363,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-364,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-365,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-366,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-367,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-368,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-369,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-370,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-371,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-372,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-373,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-374,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-375,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-376,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-377,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-378,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-379,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-380,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-381,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-382,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-383,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-384,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-385,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-386,REVIEWED_CORRECTED,YES,PASS
