Package ID,Existing files expected to change,Existing directories involved,New planned files,Existing interfaces or symbols,Existing schemas,Existing tests,New tests,Platform-specific files,Migration files,Configuration files,Known obsolete files,Path status,Evidence,Reviewer role,Review revision,Review status
WP-I3-010,Codebase/mobile/lib/presentation/widgets/images/image_provider.dart;Codebase/mobile/lib/providers/app_life_cycle.provider.dart;Codebase/mobile/openapi/lib/api/assets_api.dart;Codebase/packages/plugin-core/manifest.json;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/dtos/plugin-manifest.dto.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/schema/index.ts;Codebase/server/src/services/asset.service.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/server/src/utils/asset.util.ts;Codebase/server/src/utils/misc.ts;Codebase/web/src/lib/components/asset-viewer/actions/RemoveAssetFromStack.svelte;Codebase/web/static/manifest.json,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 4 member requirements; paths verified: 16.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-011,Codebase/machine-learning/immich_ml/models/facial_recognition/detection.py;Codebase/machine-learning/immich_ml/models/ocr/detection.py;Codebase/mobile/lib/domain/models/user_metadata.model.dart;Codebase/mobile/lib/widgets/forms/pin_verification_form.dart;Codebase/mobile/openapi/lib/model/duplicate_detection_config.dart;Codebase/mobile/openapi/lib/model/system_config_storage_template_dto.dart;Codebase/packages/sdk/src/fetch-client.ts;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/dtos/user-preferences.dto.ts;Codebase/server/src/enum.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/server/src/utils/misc.ts;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.svelte;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 11 member requirements; paths verified: 20.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-012,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/mobile/lib/widgets/common/location_picker.dart;Codebase/server/bin/start.sh;Codebase/server/src/commands/media-location.command.ts;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/web/src/lib/managers/geolocation.manager.svelte.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-014,Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/test/medium/specs/services/metadata.service.spec.ts;Codebase/server/test/medium/specs/sync/sync-asset-metadata.spec.ts;Codebase/server/test/medium/specs/sync/sync-user-metadata.spec.ts;Codebase/server/test/repositories/metadata.repository.mock.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-015,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/mobile/openapi/lib/model/asset_media_size.dart;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/src/services/workflow-execution.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 6.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-016,Codebase/mobile/android/settings.gradle;Codebase/mobile/lib/domain/models/settings_key.dart;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/web/src/lib/components/shared-components/settings/SystemConfigButtonRow.svelte;Codebase/web/src/routes/admin/system-settings/ThemeSettings.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-001,Codebase/machine-learning/immich_ml/models/facial_recognition/detection.py;Codebase/machine-learning/immich_ml/models/facial_recognition/recognition.py;Codebase/machine-learning/immich_ml/models/ocr/recognition.py;Codebase/mobile/lib/models/folder/recursive_folder.model.dart;Codebase/mobile/lib/providers/cleanup.provider.dart;Codebase/mobile/openapi/lib/model/create_library_dto.dart;Codebase/mobile/openapi/lib/model/facial_recognition_config.dart;Codebase/mobile/openapi/lib/model/job_name.dart;Codebase/mobile/openapi/lib/model/validate_library_import_path_response_dto.dart;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/dtos/library.dto.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte;Codebase/web/src/lib/utils/cast/gcast-destination.svelte.ts;Codebase/web/src/routes/admin/library-management/[id]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 17 member requirements; paths verified: 20.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-002,Codebase/docs/docs/guides/external-library.md;Codebase/e2e/tsconfig.json;Codebase/machine-learning/immich_ml/models/facial_recognition/detection.py;Codebase/machine-learning/immich_ml/models/ocr/detection.py;Codebase/mobile/openapi/lib/model/duplicate_detection_config.dart;Codebase/packages/cli/tsconfig.json;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/repositories/storage.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/server/tsconfig.json,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 5 member requirements; paths verified: 12.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-003,Codebase/docs/docs/features/supported-formats.md;Codebase/mobile/lib/models/download/livephotos_medatada.model.dart;Codebase/mobile/openapi/lib/model/video_container.dart;Codebase/mobile/packages/ui/lib/src/previews/formatted_text.dart;Codebase/server/src/commands/media-location.command.ts;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts;Codebase/server/src/utils/mime-types.ts;Codebase/web/src/lib/components/AdaptiveImage.svelte;Codebase/web/src/lib/utils/asset-utils.ts;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.svelte;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.ts;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/DuplicateAsset.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 12.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-004,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I4-005,Codebase/web/src/lib/components/asset-viewer/PhotoSphereViewerAdapter.svelte;Codebase/web/src/routes/(user)/map/[[photos=photos]]/[[assetId=id]]/+page.ts;Codebase/web/src/routes/(user)/photos/[[assetId=id]]/+page.svelte;Codebase/web/src/routes/(user)/photos/[[assetId=id]]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-006,Codebase/mobile/openapi/lib/model/folders_update.dart;Codebase/mobile/openapi/lib/model/update_asset_dto.dart;Codebase/mobile/openapi/lib/model/user_preferences_update_dto.dart;Codebase/packages/sdk/src/fetch-client.ts;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/dtos/user-preferences.dto.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/AssetViewerEvents.svelte;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte;Codebase/web/src/lib/modals/AssetChangeDateModal.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 11.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-007,Codebase/server/src/services/duplicate.service.ts;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.svelte;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.ts;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/DuplicatesCompareControl.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-008,Codebase/mobile/lib/domain/models/exif.model.dart;Codebase/mobile/lib/infrastructure/entities/user_metadata.entity.dart;Codebase/mobile/lib/infrastructure/entities/user_metadata.entity.drift.dart;Codebase/mobile/lib/infrastructure/repositories/user_metadata.repository.dart;Codebase/mobile/lib/providers/infrastructure/user_metadata.provider.dart;Codebase/mobile/openapi/lib/model/asset_metadata_bulk_delete_dto.dart;Codebase/mobile/openapi/lib/model/asset_metadata_bulk_delete_item_dto.dart;Codebase/mobile/openapi/lib/model/queue_name.dart;Codebase/mobile/openapi/lib/model/sync_asset_metadata_delete_v1.dart;Codebase/mobile/openapi/lib/model/sync_user_metadata_delete_v1.dart;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/dtos/exif.dto.ts;Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/repositories/asset.repository.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/test/mappers.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte;Codebase/web/src/lib/utils/exif-utils.spec.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 11 member requirements; paths verified: 21.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-009,Codebase/mobile/openapi/lib/model/job_name.dart;Codebase/mobile/openapi/lib/model/queue_name.dart;Codebase/server/src/repositories/person.repository.ts;Codebase/server/src/services/media.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-010,Codebase/machine-learning/ann/ann.cpp;Codebase/mobile/ios/WidgetExtension/widgets/MemoryWidget.swift;Codebase/mobile/lib/domain/services/sync_linked_album.service.dart;Codebase/mobile/lib/pages/library/shared_link/shared_link_edit.page.dart;Codebase/mobile/lib/presentation/widgets/asset_viewer/asset_details.widget.dart;Codebase/mobile/lib/utils/url_helper.dart;Codebase/mobile/packages/ui/lib/src/internal.dart;Codebase/packages/sdk/src/fetch-client.ts;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/cores/storage.core.ts;Codebase/server/src/decorators.ts;Codebase/server/src/enum.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/repositories/storage.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/server/src/services/workflow-execution.service.ts;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 14 member requirements; paths verified: 27.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-011,Codebase/mobile/lib/presentation/widgets/action_buttons/move_to_lock_folder_action_button.widget.dart;Codebase/mobile/lib/presentation/widgets/action_buttons/remove_from_lock_folder_action_button.widget.dart;Codebase/mobile/lib/utils/cache/widgets_binding.dart;Codebase/packages/cli/src/utils.ts;Codebase/server/src/dtos/api-key.dto.ts;Codebase/server/src/schema/migrations/1753464178233-RenameApiKeyPermissions.ts;Codebase/web/src/lib/components/ApiKeyPermissionsPicker.svelte;Codebase/web/src/lib/managers/AssetCacheManager.svelte.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I4-012,Codebase/mobile/lib/repositories/asset_media.repository.dart;Codebase/mobile/openapi/lib/model/server_media_types_response_dto.dart;Codebase/server/src/services/asset-media.service.ts;Codebase/server/src/services/metadata.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-001,Codebase/mobile/lib/platform/thumbnail_api.g.dart;Codebase/server/src/controllers/timeline.controller.ts;Codebase/server/src/services/timeline.service.ts;Codebase/web/src/lib/components/shared-components/gallery-viewer/GalleryViewer.svelte;Codebase/web/src/lib/components/timeline/Month.svelte;Codebase/web/src/lib/components/timeline/Scrubber.svelte;Codebase/web/src/lib/components/timeline/Timeline.svelte;Codebase/web/src/lib/utils/thumbnail-util.spec.ts;Codebase/web/src/lib/utils/thumbnail-util.ts;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/FaceThumbnail.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 10.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-002,Codebase/docs/src/components/timeline.tsx;Codebase/e2e/src/ui/generators/timeline.ts;Codebase/e2e/src/ui/specs/timeline/utils.ts;Codebase/mobile/lib/presentation/widgets/images/thumbnail_tile.widget.dart;Codebase/mobile/lib/presentation/widgets/timeline/timeline.state.dart;Codebase/mobile/lib/widgets/asset_viewer/video_controls.dart;Codebase/mobile/lib/widgets/common/immich_sliver_app_bar.dart;Codebase/mobile/lib/widgets/photo_view/photo_view_gallery.dart;Codebase/server/src/controllers/timeline.controller.ts;Codebase/server/src/services/timeline.service.ts;Codebase/web/src/lib/components/timeline/Month.svelte;Codebase/web/src/lib/components/timeline/Scrubber.svelte;Codebase/web/src/lib/components/timeline/actions/ChangeDateAction.svelte;Codebase/web/src/routes/(user)/albums/AlbumsControls.svelte;Codebase/web/src/routes/(user)/map/[[photos=photos]]/[[assetId=id]]/MapTimelinePanel.svelte;Codebase/web/src/routes/(user)/places/PlacesControls.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 7 member requirements; paths verified: 16.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-003,Codebase/mobile/packages/ui/lib/src/previews.dart;Codebase/mobile/packages/ui/lib/src/previews/form.dart;Codebase/mobile/packages/ui/lib/src/previews/text_input.dart;Codebase/mobile/packages/ui/lib/src/previews/url_input.dart;Codebase/web/src/lib/components/asset-viewer/ImagePanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/PhotoSphereViewerAdapter.svelte;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/MemoryPhotoViewer.svelte;Codebase/web/src/routes/(user)/photos/[[assetId=id]]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 7 member requirements; paths verified: 12.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-004,Codebase/docs/src/components/timeline.tsx;Codebase/mobile/lib/domain/models/asset/base_asset.model.dart;Codebase/mobile/lib/presentation/widgets/asset_viewer/video_viewer.widget.dart;Codebase/mobile/lib/providers/asset_viewer/video_player_provider.dart;Codebase/mobile/lib/widgets/asset_viewer/animated_play_pause.dart;Codebase/server/src/services/asset-media.service.ts;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte;Codebase/web/src/lib/components/timeline/AssetLayout.svelte;Codebase/web/src/lib/components/timeline/AssetSelectControlBar.svelte;Codebase/web/src/lib/components/timeline/TimelineAssetViewer.svelte;Codebase/web/src/lib/components/timeline/actions/DeleteAssetsAction.svelte;Codebase/web/src/lib/components/timeline/actions/LinkLivePhotoAction.svelte;Codebase/web/src/routes/(user)/map/[[photos=photos]]/[[assetId=id]]/MapTimelinePanel.svelte;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/MemoryVideoViewer.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 6 member requirements; paths verified: 17.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-005,Codebase/server/src/controllers/timeline.controller.ts;Codebase/server/src/services/timeline.service.ts;Codebase/web/src/lib/actions/list-navigation.ts;Codebase/web/src/lib/components/asset-viewer/NavigationArea.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/actions/NextAssetAction.svelte;Codebase/web/src/lib/components/asset-viewer/actions/PreviousAssetAction.svelte;Codebase/web/src/lib/components/timeline/Month.svelte;Codebase/web/src/lib/components/timeline/Scrubber.svelte;Codebase/web/src/lib/components/timeline/actions/TimelineKeyboardActions.svelte;Codebase/web/src/lib/services/keyboard.service.ts;Codebase/web/src/lib/utils/navigation.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 12.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-006,Codebase/mobile/lib/infrastructure/repositories/timeline.repository.dart;Codebase/mobile/lib/presentation/pages/drift_favorite.page.dart;Codebase/mobile/lib/presentation/widgets/action_buttons/unfavorite_action_button.widget.dart;Codebase/mobile/lib/providers/cleanup.provider.dart;Codebase/mobile/openapi/lib/model/albums_add_assets_dto.dart;Codebase/mobile/openapi/lib/model/albums_add_assets_response_dto.dart;Codebase/mobile/openapi/lib/model/queue_name.dart;Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/repositories/asset-job.repository.ts;Codebase/server/src/repositories/asset.repository.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/src/services/timeline.service.ts;Codebase/server/src/utils/database.ts;Codebase/server/test/mappers.ts;Codebase/web/src/lib/components/album-page/AlbumsList.svelte;Codebase/web/src/lib/components/asset-viewer/AlbumListItem.svelte;Codebase/web/src/lib/components/asset-viewer/actions/SetAlbumCoverAction.svelte;Codebase/web/src/lib/components/timeline/TimelineAssetViewer.svelte;Codebase/web/src/lib/components/timeline/actions/FavoriteAction.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 15 member requirements; paths verified: 30.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-007,Codebase/mobile/lib/utils/people.utils.dart;Codebase/mobile/openapi/lib/api/memories_api.dart;Codebase/mobile/openapi/lib/model/job_name.dart;Codebase/mobile/openapi/lib/model/memories_response.dart;Codebase/mobile/openapi/lib/model/memories_update.dart;Codebase/mobile/openapi/lib/model/memory_search_order.dart;Codebase/mobile/openapi/lib/model/queue_name.dart;Codebase/server/src/commands/media-location.command.ts;Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/repositories/person.repository.ts;Codebase/server/src/services/media.service.ts;Codebase/server/src/services/memory.service.ts;Codebase/server/src/services/person.service.ts;Codebase/web/src/lib/components/album-page/AlbumsList.svelte;Codebase/web/src/lib/components/asset-viewer/DetailPanelTags.svelte;Codebase/web/src/lib/components/asset-viewer/actions/PreviousAssetAction.svelte;Codebase/web/src/lib/components/faces-page/AssignFaceSidePanel.svelte;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/lib/components/faces-page/PersonSidePanel.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 14 member requirements; paths verified: 33.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-008,Codebase/docs/docs/guides/custom-locations.md;Codebase/mobile/lib/domain/models/asset/local_asset.model.dart;Codebase/mobile/lib/domain/models/exif.model.dart;Codebase/mobile/lib/presentation/widgets/map/map_utils.dart;Codebase/mobile/lib/providers/app_settings.provider.dart;Codebase/mobile/lib/providers/network.provider.dart;Codebase/mobile/lib/providers/theme.provider.dart;Codebase/mobile/lib/utils/map_utils.dart;Codebase/mobile/lib/widgets/settings/networking_settings/external_network_preference.dart;Codebase/mobile/openapi/lib/api/assets_api.dart;Codebase/mobile/openapi/lib/model/asset_job_name.dart;Codebase/mobile/openapi/lib/model/tone_mapping.dart;Codebase/packages/plugin-sdk/tsconfig.json;Codebase/server/src/controllers/map.controller.ts;Codebase/server/src/repositories/map.repository.ts;Codebase/server/src/repositories/media.repository.ts;Codebase/server/src/services/duplicate.service.ts;Codebase/server/src/services/map.service.ts;Codebase/web/src/lib/components/AssetViewerEvents.svelte;Codebase/web/src/lib/components/asset-viewer/DetailPanelLocation.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 15 member requirements; paths verified: 35.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-010,Codebase/mobile/lib/providers/cleanup.provider.dart;Codebase/mobile/lib/services/search.service.dart;Codebase/mobile/lib/widgets/common/selection_sliver_app_bar.dart;Codebase/mobile/openapi/lib/api/search_api.dart;Codebase/mobile/packages/ui/lib/src/previews/form.dart;Codebase/mobile/packages/ui/lib/src/previews/text_button.dart;Codebase/mobile/packages/ui/lib/src/previews/text_input.dart;Codebase/mobile/packages/ui/lib/src/previews/url_input.dart;Codebase/server/src/controllers/search.controller.ts;Codebase/server/src/repositories/workflow.repository.ts;Codebase/server/src/services/search.service.ts;Codebase/server/src/services/workflow.service.ts;Codebase/server/tsconfig.json;Codebase/web/src/lib/components/asset-viewer/PhotoSphereViewerAdapter.svelte;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte;Codebase/web/src/lib/modals/AssetSelectionChangeDateModal.svelte;Codebase/web/src/lib/modals/PartnerSelectionModal.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 17 member requirements; paths verified: 20.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-011,Codebase/server/src/repositories/asset-job.repository.ts;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-012,Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-013,Codebase/mobile/lib/presentation/widgets/images/thumbnail_tile.widget.dart;Codebase/mobile/lib/widgets/common/immich_sliver_app_bar.dart;Codebase/mobile/openapi/lib/model/merge_person_dto.dart;Codebase/mobile/openapi/lib/model/person_create_dto.dart;Codebase/mobile/openapi/lib/model/person_update_dto.dart;Codebase/mobile/openapi/lib/model/search_suggestion_type.dart;Codebase/mobile/openapi/lib/model/sync_person_v1.dart;Codebase/mobile/packages/ui/lib/src/previews/formatted_text.dart;Codebase/server/src/dtos/search.dto.ts;Codebase/server/src/repositories/move.repository.ts;Codebase/server/src/repositories/workflow.repository.ts;Codebase/server/src/services/search.service.ts;Codebase/server/src/services/storage-template.service.ts;Codebase/server/src/services/timeline.service.ts;Codebase/server/src/services/workflow-execution.service.ts;Codebase/server/src/services/workflow.service.ts;Codebase/web/src/lib/components/asset-viewer/PhotoSphereViewerAdapter.svelte;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 10 member requirements; paths verified: 26.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I5-014,Codebase/server/src/repositories/workflow.repository.ts;Codebase/server/src/services/workflow.service.ts;Codebase/web/src/lib/components/asset-viewer/PhotoSphereViewerAdapter.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 4 member requirements; paths verified: 3.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
