Package ID,Commands expected,Commands verified,Request schemas expected,Request schemas verified,Response schemas expected,Response schemas verified,Record schemas expected,Record schemas verified,SQLite objects expected,SQLite objects verified,Authority decisions expected,Authority decisions verified,Missing references,Incorrect references,Stale references,Final result,Evidence,Reviewer role,Review revision,Verification status,Item-specific rationale
WP-I3-002,,,,,,,"Schemas affected by requirements CAN-FAIL-08, CAN-LAM-AI-045, CAN-LAM-ASSET-042, CAN-LAM-ASSET-094, CAN-LAM-ASSET-100, CAN-LAM-ASSET-197, CAN-LAM-BACKUP-005, CAN-LAM-EDGE-11...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-08, CAN-LAM-AI-045, CAN-LAM-ASSET-042, CAN-LAM-ASSET-094, CAN-LAM-ASSET-100, CAN-LAM-ASSET-197, CAN-LAM-BACKUP-005, CAN-LAM-EDGE-11...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-002.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-002 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-003,roots.add;roots.choose;roots.list;roots.reconnect;roots.remove;roots.rescan;roots.set_access_mode;roots.validate,roots.add;roots.choose;roots.list;roots.reconnect;roots.remove;roots.rescan;roots.set_access_mode;roots.validate,./ipc/requests/roots.add.schema.json;./ipc/requests/roots.choose.schema.json;./ipc/requests/roots.list.schema.json;./ipc/requests/roots.reconnect.schema.json;./ipc/requests/roots.remove.schema.json;./ipc/requests/roots.rescan.schema.json;./ipc/requests/roots.set_access_mode.schema.json;./ipc/requests/roots.validate.schema.json,./ipc/requests/roots.add.schema.json;./ipc/requests/roots.choose.schema.json;./ipc/requests/roots.list.schema.json;./ipc/requests/roots.reconnect.schema.json;./ipc/requests/roots.remove.schema.json;./ipc/requests/roots.rescan.schema.json;./ipc/requests/roots.set_access_mode.schema.json;./ipc/requests/roots.validate.schema.json,./ipc/responses/roots.add.schema.json;./ipc/responses/roots.choose.schema.json;./ipc/responses/roots.list.schema.json;./ipc/responses/roots.reconnect.schema.json;./ipc/responses/roots.remove.schema.json;./ipc/responses/roots.rescan.schema.json;./ipc/responses/roots.set_access_mode.schema.json;./ipc/responses/roots.validate.schema.json,./ipc/responses/roots.add.schema.json;./ipc/responses/roots.choose.schema.json;./ipc/responses/roots.list.schema.json;./ipc/responses/roots.reconnect.schema.json;./ipc/responses/roots.remove.schema.json;./ipc/responses/roots.rescan.schema.json;./ipc/responses/roots.set_access_mode.schema.json;./ipc/responses/roots.validate.schema.json,Schemas affected by requirements CAN-LAM-FOLDER-067; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-FOLDER-067; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-003.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-003 owns exactly 8 commands (roots.add;roots.choose;roots.list;roots.reconnect;roots.remove;roots.rescan;roots.set_access_mode;roots.validate); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-004,,,,,,,Schemas affected by requirements CAN-LAM-EDGE-14; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-EDGE-14; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-004.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-004 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-005,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-134, CAN-LAM-META-045; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-134, CAN-LAM-META-045; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-006,,,,,,,Asset and XMP sidecar records,Asset and XMP sidecar records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-006.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-006 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-007,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-007.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-007 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-008,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-018, CAN-LAM-ASSET-024, CAN-LAM-EDGE-04, CAN-LAM-EDGE-10, CAN-LAM-GOV-224, CAN-LAM-GOV-256, CAN-LAM-META-002, CAN-LAM-META-012...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-018, CAN-LAM-ASSET-024, CAN-LAM-EDGE-04, CAN-LAM-EDGE-10, CAN-LAM-GOV-224, CAN-LAM-GOV-256, CAN-LAM-META-002, CAN-LAM-META-012...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-008.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-008 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-009,,,,,,,"Schemas affected by requirements CAN-FAIL-10, CAN-LAM-AI-006, CAN-LAM-AI-027, CAN-LAM-ASSET-040, CAN-LAM-ASSET-044, CAN-LAM-EVENT-005, CAN-LAM-INV-META-03, CAN-LAM-META-032...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-10, CAN-LAM-AI-006, CAN-LAM-AI-027, CAN-LAM-ASSET-040, CAN-LAM-ASSET-044, CAN-LAM-EVENT-005, CAN-LAM-INV-META-03, CAN-LAM-META-032...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-009.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-009 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-010,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-125, CAN-LAM-GOV-257, CAN-LAM-TRANSACTION-001, CAN-LAM-TRANSACTION-002; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-125, CAN-LAM-GOV-257, CAN-LAM-TRANSACTION-001, CAN-LAM-TRANSACTION-002; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-010.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-010 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-011,operations.diagnostics_export;operations.get;operations.list;operations.simulate,operations.diagnostics_export;operations.get;operations.list;operations.simulate,./ipc/requests/operations.diagnostics_export.schema.json;./ipc/requests/operations.get.schema.json;./ipc/requests/operations.list.schema.json;./ipc/requests/operations.simulate.schema.json,./ipc/requests/operations.diagnostics_export.schema.json;./ipc/requests/operations.get.schema.json;./ipc/requests/operations.list.schema.json;./ipc/requests/operations.simulate.schema.json,./ipc/responses/operations.diagnostics_export.schema.json;./ipc/responses/operations.get.schema.json;./ipc/responses/operations.list.schema.json;./ipc/responses/operations.simulate.schema.json,./ipc/responses/operations.diagnostics_export.schema.json;./ipc/responses/operations.get.schema.json;./ipc/responses/operations.list.schema.json;./ipc/responses/operations.simulate.schema.json,"Schemas affected by requirements CAN-LAM-ARCH-057, CAN-LAM-ARCH-058, CAN-LAM-ARCH-279, CAN-LAM-ARCH-280, CAN-LAM-ARCH-281, CAN-LAM-ASSET-124, CAN-LAM-ASSET-186, CAN-LAM-FOLDER-036...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-057, CAN-LAM-ARCH-058, CAN-LAM-ARCH-279, CAN-LAM-ARCH-280, CAN-LAM-ARCH-281, CAN-LAM-ASSET-124, CAN-LAM-ASSET-186, CAN-LAM-FOLDER-036...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-011.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-011 owns exactly 4 commands (operations.diagnostics_export;operations.get;operations.list;operations.simulate); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-012,,,,,,,"Schemas affected by requirements CAN-LAM-FOLDER-011, CAN-LAM-GOV-254; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-FOLDER-011, CAN-LAM-GOV-254; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-012.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-012 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-014,operations.recover;operations.rollback,operations.recover;operations.rollback,./ipc/requests/operations.recover.schema.json;./ipc/requests/operations.rollback.schema.json,./ipc/requests/operations.recover.schema.json;./ipc/requests/operations.rollback.schema.json,./ipc/responses/operations.recover.schema.json;./ipc/responses/operations.rollback.schema.json,./ipc/responses/operations.recover.schema.json;./ipc/responses/operations.rollback.schema.json,"Schemas affected by requirements CAN-FAIL-20, CAN-LAM-ARCH-282; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-20, CAN-LAM-ARCH-282; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-014.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-014 owns exactly 2 commands (operations.recover;operations.rollback); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-015,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-184, CAN-LAM-META-016, CAN-LAM-META-077; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-184, CAN-LAM-META-016, CAN-LAM-META-077; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-015.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-015 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-016,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-301, CAN-LAM-FOLDER-039; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-301, CAN-LAM-FOLDER-039; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-016.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-016 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-001,scan.cancel;scan.pause;scan.plan;scan.resume;scan.start;scan.status,scan.cancel;scan.pause;scan.plan;scan.resume;scan.start;scan.status,./ipc/requests/scan.cancel.schema.json;./ipc/requests/scan.pause.schema.json;./ipc/requests/scan.plan.schema.json;./ipc/requests/scan.resume.schema.json;./ipc/requests/scan.start.schema.json;./ipc/requests/scan.status.schema.json,./ipc/requests/scan.cancel.schema.json;./ipc/requests/scan.pause.schema.json;./ipc/requests/scan.plan.schema.json;./ipc/requests/scan.resume.schema.json;./ipc/requests/scan.start.schema.json;./ipc/requests/scan.status.schema.json,./ipc/responses/scan.cancel.schema.json;./ipc/responses/scan.pause.schema.json;./ipc/responses/scan.plan.schema.json;./ipc/responses/scan.resume.schema.json;./ipc/responses/scan.start.schema.json;./ipc/responses/scan.status.schema.json,./ipc/responses/scan.cancel.schema.json;./ipc/responses/scan.pause.schema.json;./ipc/responses/scan.plan.schema.json;./ipc/responses/scan.resume.schema.json;./ipc/responses/scan.start.schema.json;./ipc/responses/scan.status.schema.json,"Schemas affected by requirements CAN-LAM-ARCH-083, CAN-LAM-ARCH-089, CAN-LAM-ARCH-090, CAN-LAM-ARCH-091, CAN-LAM-ARCH-092, CAN-LAM-ARCH-093, CAN-LAM-ARCH-150, CAN-LAM-ARCH-374...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-083, CAN-LAM-ARCH-089, CAN-LAM-ARCH-090, CAN-LAM-ARCH-091, CAN-LAM-ARCH-092, CAN-LAM-ARCH-093, CAN-LAM-ARCH-150, CAN-LAM-ARCH-374...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-001 owns exactly 6 commands (scan.cancel;scan.pause;scan.plan;scan.resume;scan.start;scan.status); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-002,scan.watcher_reconcile,scan.watcher_reconcile,./ipc/requests/scan.watcher_reconcile.schema.json,./ipc/requests/scan.watcher_reconcile.schema.json,./ipc/responses/scan.watcher_reconcile.schema.json,./ipc/responses/scan.watcher_reconcile.schema.json,"Schemas affected by requirements CAN-LAM-ARCH-084, CAN-LAM-ARCH-085, CAN-LAM-ARCH-086, CAN-LAM-ARCH-375, CAN-LAM-EVENT-060; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-084, CAN-LAM-ARCH-085, CAN-LAM-ARCH-086, CAN-LAM-ARCH-375, CAN-LAM-EVENT-060; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-002.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-002 owns exactly 1 commands (scan.watcher_reconcile); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-003,,,,,,,"Schemas affected by requirements CAN-FAIL-01, CAN-LAM-ASSET-004, CAN-LAM-ASSET-130; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-01, CAN-LAM-ASSET-004, CAN-LAM-ASSET-130; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-003.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-003 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-004,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-004.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-004 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-005,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-028; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-028; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-006,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-284, CAN-LAM-ASSET-128, CAN-LAM-FOLDER-042; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-284, CAN-LAM-ASSET-128, CAN-LAM-FOLDER-042; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-006.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-006 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-007,assets.hash_verify,assets.hash_verify,./ipc/requests/assets.hash_verify.schema.json,./ipc/requests/assets.hash_verify.schema.json,./ipc/responses/assets.hash_verify.schema.json,./ipc/responses/assets.hash_verify.schema.json,"Schemas affected by requirements CAN-LAM-ARCH-088, CAN-LAM-ARCH-283; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-088, CAN-LAM-ARCH-283; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-007.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-007 owns exactly 1 commands (assets.hash_verify); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-008,,,,,,,"Schemas affected by requirements CAN-LAM-EDGE-03, CAN-LAM-INV-META-01, CAN-LAM-META-013, CAN-LAM-META-014, CAN-LAM-META-026, CAN-LAM-META-033, CAN-LAM-META-036, CAN-LAM-META-040...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-EDGE-03, CAN-LAM-INV-META-01, CAN-LAM-META-013, CAN-LAM-META-014, CAN-LAM-META-026, CAN-LAM-META-033, CAN-LAM-META-036, CAN-LAM-META-040...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-008.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-008 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-009,assets.thumbnail_request,assets.thumbnail_request,./ipc/requests/assets.thumbnail_request.schema.json,./ipc/requests/assets.thumbnail_request.schema.json,./ipc/responses/assets.thumbnail_request.schema.json,./ipc/responses/assets.thumbnail_request.schema.json,Schemas affected by requirements CAN-LAM-ARCH-087; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ARCH-087; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-009.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-009 owns exactly 1 commands (assets.thumbnail_request); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-010,assets.get;assets.locate;assets.open;assets.page;assets.selection_summary,assets.get;assets.locate;assets.open;assets.page;assets.selection_summary,./ipc/requests/assets.get.schema.json;./ipc/requests/assets.locate.schema.json;./ipc/requests/assets.open.schema.json;./ipc/requests/assets.page.schema.json;./ipc/requests/assets.selection_summary.schema.json,./ipc/requests/assets.get.schema.json;./ipc/requests/assets.locate.schema.json;./ipc/requests/assets.open.schema.json;./ipc/requests/assets.page.schema.json;./ipc/requests/assets.selection_summary.schema.json,./ipc/responses/assets.get.schema.json;./ipc/responses/assets.locate.schema.json;./ipc/responses/assets.open.schema.json;./ipc/responses/assets.page.schema.json;./ipc/responses/assets.selection_summary.schema.json,./ipc/responses/assets.get.schema.json;./ipc/responses/assets.locate.schema.json;./ipc/responses/assets.open.schema.json;./ipc/responses/assets.page.schema.json;./ipc/responses/assets.selection_summary.schema.json,"Schemas affected by requirements CAN-LAM-ARCH-147, CAN-LAM-ARCH-148, CAN-LAM-ARCH-149, CAN-LAM-ARCH-151, CAN-LAM-ASSET-189, CAN-LAM-FOLDER-003, CAN-LAM-FOLDER-006, CAN-LAM-FOLDER-023...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-147, CAN-LAM-ARCH-148, CAN-LAM-ARCH-149, CAN-LAM-ARCH-151, CAN-LAM-ASSET-189, CAN-LAM-FOLDER-003, CAN-LAM-FOLDER-006, CAN-LAM-FOLDER-023...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-010.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-010 owns exactly 5 commands (assets.get;assets.locate;assets.open;assets.page;assets.selection_summary); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-011,,,,,,,"Schemas affected by requirements CAN-LAM-AI-020, CAN-LAM-FOLDER-050; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-AI-020, CAN-LAM-FOLDER-050; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-011.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-011 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I4-012,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-129; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-129; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I4-012.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I4-012 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-001,,,,,,,Gallery view and thumbnail-cache records,Gallery view and thumbnail-cache records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-001 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-002,,,,,,,Timeline view projections,Timeline view projections,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-002.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-002 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-003,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-072, CAN-LAM-ARCH-073, CAN-LAM-ARCH-074, CAN-LAM-ARCH-075, CAN-LAM-ARCH-077, CAN-LAM-ARCH-078, CAN-LAM-ASSET-057; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-072, CAN-LAM-ARCH-073, CAN-LAM-ARCH-074, CAN-LAM-ARCH-075, CAN-LAM-ARCH-077, CAN-LAM-ARCH-078, CAN-LAM-ASSET-057; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-003.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-003 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-004,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-069, CAN-LAM-ARCH-070, CAN-LAM-ARCH-076, CAN-LAM-ASSET-030, CAN-LAM-ASSET-055, CAN-LAM-ASSET-058; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-069, CAN-LAM-ARCH-070, CAN-LAM-ARCH-076, CAN-LAM-ASSET-030, CAN-LAM-ASSET-055, CAN-LAM-ASSET-058; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-004.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-004 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-005,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-065, CAN-LAM-ARCH-066, CAN-LAM-ARCH-071; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-065, CAN-LAM-ARCH-066, CAN-LAM-ARCH-071; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-006,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-027, CAN-LAM-ARCH-028, CAN-LAM-ARCH-079, CAN-LAM-ARCH-080, CAN-LAM-ARCH-231, CAN-LAM-ARCH-232, CAN-LAM-ARCH-233, CAN-LAM-ARCH-234...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-006.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-006 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I5-007,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-029, CAN-LAM-ARCH-238, CAN-LAM-ARCH-239, CAN-LAM-ARCH-240, CAN-LAM-ARCH-241, CAN-LAM-ARCH-242, CAN-LAM-ARCH-243, CAN-LAM-EVENT-052...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I5-007.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I5-007 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
